id,bill_no,cashier_id,cashier_name,subtotal,tax_amount,discount,total,cash_received,change_returned,payment_type,items_count,created_at,session_id,payment_method
05c4416f-f1f8-471d-adf5-fe0c9162917a,ZIC-20260807-0070,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,420.0,0.0,0.0,420.0,420.0,0.0,card,7,2026-08-07T12:53:40.183878+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,card
360c6370-4f25-4b50-8222-2478ad4403b7,ZIC-20260807-0071,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,1,2026-08-07T12:56:57.817043+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
80abd638-0613-48e8-b37c-bed77e95d720,ZIC-20260807-0072,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,80.0,0.0,0.0,80.0,80.0,0.0,cash,3,2026-08-07T12:59:00.497237+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
87025ec0-c1b9-4330-ab75-e3ffb59a9895,ZIC-20260807-0073,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,70.0,0.0,0.0,70.0,70.0,0.0,cash,1,2026-08-07T12:59:18.24709+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
6a2ee616-590f-4c18-8b83-a2294d9eda1d,ZIC-20260807-0074,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,180.0,0.0,80.0,100.0,100.0,0.0,cash,1,2026-08-07T13:00:38.405589+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
44d19c70-60a3-4ba1-9cdd-ab29dc764a2e,ZIC-20260807-0075,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-07T13:16:58.592226+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
05240cec-8da3-4adc-9751-c6242050fb83,ZIC-20260807-0076,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,100.0,0.0,0.0,100.0,100.0,0.0,cash,2,2026-08-07T13:20:40.060203+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
645327f2-845b-417f-a663-2763e634f58f,ZIC-20260807-0077,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,160.0,0.0,0.0,160.0,160.0,0.0,cash,1,2026-08-07T13:23:08.748702+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
5a33fc49-0e70-4d65-a096-b69304cf231d,ZIC-20260807-0078,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,110.0,0.0,10.0,100.0,100.0,0.0,cash,1,2026-08-07T13:25:42.901069+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
31eb6efe-ce97-4894-9278-0636950a732b,ZIC-20260807-0079,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,160.0,0.0,0.0,160.0,160.0,0.0,cash,2,2026-08-07T13:27:01.098834+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
6a6786b0-7ceb-463a-9b08-57883b2071e8,ZIC-20260807-0080,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-07T13:28:44.74072+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
4a853f2f-9cfe-4565-973e-83a0b6690741,ZIC-20260807-0081,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,1515.0,0.0,215.0,1300.0,1300.0,0.0,cash,38,2026-08-07T13:42:06.691814+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
45da4f35-5879-4ef5-b90e-955f71f2e85a,ZIC-20260807-0082,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,210.0,0.0,0.0,210.0,210.0,0.0,cash,1,2026-08-07T13:43:27.232299+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
774b4e75-1e77-4d67-83bb-e8d93fcf5d59,ZIC-20260807-0083,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,390.0,0.0,0.0,390.0,390.0,0.0,easypasa,3,2026-08-07T13:43:52.779461+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
776b750b-b266-4915-9973-917ae00d13af,ZIC-20260807-0084,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,1,2026-08-07T13:44:17.174497+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
e9a74639-d2dd-4ce4-bdf1-423dd8250663,ZIC-20260807-0085,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,1,2026-08-07T13:52:00.321922+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
f22a9f45-6c19-473d-9a93-19224cc5165c,ZIC-20260807-0086,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-07T13:54:36.500997+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
1480d31b-1b4b-4218-988c-0cf26e8e5af9,ZIC-20260807-0087,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,270.0,0.0,0.0,270.0,270.0,0.0,cash,5,2026-08-07T14:01:28.208061+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
742faff9-7bf4-4753-ba8c-ebde4b23a7fd,ZIC-20260807-0088,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,1,2026-08-07T14:03:59.456673+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
691ba448-0aaf-46e7-b6e1-9e5e1aa3c24e,ZIC-20260807-0089,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,120.0,0.0,0.0,120.0,120.0,0.0,cash,2,2026-08-07T14:10:26.178693+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
ae5074d7-afd2-46d2-a432-b8cd7d493450,ZIC-20260807-0090,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,300.0,0.0,6.0,294.0,294.0,0.0,card,3,2026-08-07T14:12:13.270606+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,card
298141be-fd04-40e8-9e85-ef0fc9055063,ZIC-20260807-0091,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,3,2026-08-07T14:19:11.948513+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
95911067-983b-4c99-b1f9-852762f76cf9,ZIC-20260807-0092,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,260.0,0.0,0.0,260.0,260.0,0.0,cash,2,2026-08-07T14:24:41.640429+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
473fbd4e-a86a-49d5-829e-29e332a550fb,ZIC-20260807-0093,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,260.0,0.0,0.0,260.0,260.0,0.0,cash,3,2026-08-07T14:25:31.909824+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
4e311a20-82db-43bc-9e73-050fb5fcb29a,ZIC-20260807-0094,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,1,2026-08-07T14:29:56.83232+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
3efcf6bd-8e79-40c3-a707-fc21845cfadb,ZIC-20260807-0095,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,1,2026-08-07T14:34:16.269973+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
ac82cb63-bc52-43a0-b2bb-76e12ca0466d,ZIC-20260807-0096,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,180.0,0.0,0.0,180.0,180.0,0.0,cash,1,2026-08-07T14:37:53.761311+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
10b82008-380b-45b0-98ab-b95684fe7e1c,ZIC-20260807-0097,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,70.0,0.0,0.0,70.0,70.0,0.0,cash,1,2026-08-07T14:51:02.573606+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
07031164-15f2-4f30-b54a-ab3cc99299fc,ZIC-20260807-0098,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,1,2026-08-07T14:51:22.291803+00:00,45effc76-690f-4397-a1ad-dde2c4061ee6,cash
91a92277-e8f7-4875-b630-5b9be1f69f9b,ZIC-20260807-0099,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,870.0,0.0,0.0,870.0,870.0,0.0,cash,2,2026-08-07T14:58:34.382865+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
484bdea2-fdbd-44ed-9231-d45fb4343169,ZIC-20260807-0100,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,90.0,0.0,0.0,90.0,90.0,0.0,cash,5,2026-08-07T15:06:04.982523+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
46cf6fdb-e89e-40a4-94cd-312fd3606d44,ZIC-20260807-0101,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,100.0,0.0,0.0,100.0,100.0,0.0,cash,1,2026-08-07T15:13:19.224986+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
a5e76c41-4fdc-43c0-9a39-06150a2a3d1a,ZIC-20260807-0102,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,70.0,0.0,0.0,70.0,70.0,0.0,cash,2,2026-08-07T15:20:44.036461+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
01d9308c-0d4d-4888-b70f-093ee3d014b9,ZIC-20260807-0103,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,100.0,0.0,0.0,100.0,100.0,0.0,cash,1,2026-08-07T15:33:56.146603+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
0ae872a9-81a6-4973-84d2-01c9ab04fe6c,ZIC-20260807-0104,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,80.0,0.0,0.0,80.0,80.0,0.0,cash,6,2026-08-07T15:41:35.89469+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
cb2eb16e-df54-46cb-94f6-df9e27276083,ZIC-20260807-0105,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,200.0,0.0,0.0,200.0,200.0,0.0,cash,3,2026-08-07T15:42:23.60906+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
7ced4f6b-750c-45ec-bb90-6d88b0ba2427,ZIC-20260807-0106,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,30.0,0.0,0.0,30.0,30.0,0.0,cash,2,2026-08-07T15:59:41.324061+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
4513813a-7cc1-4048-bd23-829396d0cb97,ZIC-20260807-0107,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,40.0,0.0,0.0,40.0,40.0,0.0,cash,2,2026-08-07T16:27:02.275662+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
a4dc25c1-2798-4034-89b9-a0d44bcfaf70,ZIC-20260807-0108,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,170.0,0.0,40.0,130.0,130.0,0.0,cash,1,2026-08-07T16:30:18.941511+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
6522f39c-b359-4cbb-8cb6-c299c32b52d9,ZIC-20260807-0109,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,120.0,0.0,0.0,120.0,120.0,0.0,cash,8,2026-08-07T16:46:33.040985+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
243c03a6-884b-409c-858d-49cb3acbe447,ZIC-20260807-0110,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,280.0,0.0,0.0,280.0,280.0,0.0,cash,20,2026-08-07T21:53:33.1597+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
c91a702f-b9d4-48ae-ba49-fbe352200ef0,ZIC-20260807-0111,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,50.0,0.0,0.0,50.0,50.0,0.0,cash,5,2026-08-07T22:10:55.422116+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
4f003f4a-7a0c-4918-b612-acbe4860c8f9,ZIC-20260807-0112,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,50.0,0.0,0.0,50.0,50.0,0.0,cash,6,2026-08-07T22:35:02.004958+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
0c2f91c4-97a1-4647-bc22-96bf43695e13,ZIC-20260807-0113,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,40.0,0.0,0.0,40.0,40.0,0.0,cash,1,2026-08-07T22:35:16.865264+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
5976676b-7451-41aa-a77b-7806c1638c56,ZIC-20260807-0114,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,180.0,0.0,0.0,180.0,180.0,0.0,easypasa,6,2026-08-07T22:42:41.103507+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
10930c8a-53a1-4170-a232-fc0ba1f851a5,ZIC-20260807-0115,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,310.0,0.0,0.0,310.0,310.0,0.0,easypasa,6,2026-08-07T22:43:50.103254+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
000ba158-c0b7-4b98-9ede-2b75fde92ae5,ZIC-20260807-0116,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,100.0,0.0,0.0,100.0,100.0,0.0,cash,5,2026-08-07T22:44:18.763782+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
9ecb56ad-7680-4d90-a979-c9934b7a1570,ZIC-20260807-0117,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,30.0,0.0,0.0,30.0,30.0,0.0,cash,1,2026-08-07T22:44:39.155677+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
fcd0f81a-c724-4b54-a7ca-acce76a1ab4f,ZIC-20260807-0118,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,90.0,0.0,0.0,90.0,90.0,0.0,cash,4,2026-08-07T23:53:01.269844+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
57a88db2-2d91-416a-b21e-851e4ccd7603,ZIC-20260808-0001,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,160.0,0.0,0.0,160.0,160.0,0.0,easypasa,3,2026-08-08T00:10:52.297274+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
8c5589ef-1a7f-4b49-ae43-816b2d085c3e,ZIC-20260808-0002,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,60.0,0.0,0.0,60.0,60.0,0.0,easypasa,3,2026-08-08T01:29:45.295762+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
05f1cdd6-91e3-44a0-b186-965ae45d9844,ZIC-20260808-0003,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,50.0,0.0,0.0,50.0,50.0,0.0,cash,10,2026-08-08T01:37:20.073822+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
dd288756-198a-4a24-894c-74d93cb663bb,ZIC-20260808-0004,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,250.0,0.0,0.0,250.0,250.0,0.0,cash,1,2026-08-08T01:41:30.872501+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
16dbdf56-06ba-410a-8336-3da67fe186b2,ZIC-20260808-0005,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,90.0,0.0,0.0,90.0,90.0,0.0,cash,6,2026-08-08T02:13:13.075682+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
7a45cdbc-99cb-4a70-940a-bf6a84eb00a4,ZIC-20260808-0006,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,100.0,0.0,0.0,100.0,100.0,0.0,cash,3,2026-08-08T02:14:20.704564+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
2f977ea0-a5e3-45a3-ac88-4b165eb4beb2,ZIC-20260808-0007,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,40.0,0.0,0.0,40.0,40.0,0.0,easypasa,1,2026-08-08T02:23:56.880499+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
1e249886-19c3-457b-86a1-101ed6a4482f,ZIC-20260808-0008,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,10.0,0.0,0.0,10.0,10.0,0.0,cash,1,2026-08-08T02:26:36.79285+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
f56c7e7a-aa44-410c-baaf-883d2fc88f61,ZIC-20260808-0009,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,10.0,0.0,0.0,10.0,10.0,0.0,cash,1,2026-08-08T02:30:21.739756+00:00,26b9316c-4fce-4ae1-aa93-6a1365bec50d,cash
defcce66-a95b-4349-9ae5-b2ec43693615,ZIC-20260808-0010,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,2,2026-08-08T03:34:53.234211+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
7cf39623-ecdf-4e61-8721-6e1ae4ad96fb,ZIC-20260808-0011,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,1,2026-08-08T03:55:58.356251+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
8e9acb15-2bc8-4dc8-a9d0-e21d84846b04,ZIC-20260808-0012,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,1,2026-08-08T03:59:48.470362+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
b9b4cee8-1e70-429b-8286-e62397f23f9c,ZIC-20260808-0013,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,60.0,0.0,0.0,60.0,60.0,0.0,cash,3,2026-08-08T04:01:42.041222+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
6e562360-4d68-45f8-aa2d-6ab5ac6f6214,ZIC-20260808-0014,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,45.0,0.0,0.0,45.0,45.0,0.0,cash,3,2026-08-08T04:08:14.21898+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
045e4c80-ad82-48af-8469-b71bd1b1be88,ZIC-20260808-0015,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,140.0,0.0,0.0,140.0,140.0,0.0,cash,1,2026-08-08T04:24:16.688866+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
347d4b67-8632-48b3-9c45-218e66ae7f3e,ZIC-20260808-0016,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,15.0,0.0,0.0,15.0,15.0,0.0,cash,3,2026-08-08T04:24:56.651242+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
98191c88-9ab4-46e1-bc8e-f43163cbf151,ZIC-20260808-0017,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,200.0,0.0,0.0,200.0,200.0,0.0,cash,1,2026-08-08T04:46:50.083806+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
6e1ea1bd-64b3-457e-8d8f-7e73c137b2de,ZIC-20260808-0018,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,150.0,0.0,0.0,150.0,150.0,0.0,cash,18,2026-08-08T04:51:07.471519+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
ba2011fd-4075-4aa8-99fd-4f48db184469,ZIC-20260808-0019,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,225.0,0.0,0.0,225.0,225.0,0.0,cash,1,2026-08-08T04:55:52.163791+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
67ebd70d-7484-4896-8760-af44ade31480,ZIC-20260808-0020,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,140.0,0.0,0.0,140.0,140.0,0.0,cash,10,2026-08-08T05:09:08.747809+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
46a3a4b5-d269-404d-b4cf-46aa20dfe912,ZIC-20260808-0021,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,1,2026-08-08T05:21:56.602557+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
05a3a489-c586-4d3b-ba17-4fd495b652fc,ZIC-20260808-0022,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,210.0,0.0,0.0,210.0,210.0,0.0,cash,1,2026-08-08T05:22:56.235531+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
41945121-ddc9-49be-b906-06cbe1e3ea9f,ZIC-20260808-0023,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,20.0,0.0,0.0,20.0,20.0,0.0,cash,2,2026-08-08T05:26:44.841919+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
093ffce0-a532-495f-836d-d1c332716f49,ZIC-20260808-0024,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,2,2026-08-08T05:27:37.788598+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
26c9e93d-a9fb-4549-b4f1-17c063553166,ZIC-20260808-0025,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-08T05:38:05.770956+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
95e29497-5c7f-4e3f-bd2e-4c35a4f6cc59,ZIC-20260808-0026,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,60.0,0.0,0.0,60.0,60.0,0.0,cash,2,2026-08-08T05:54:20.224059+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
48d4ba5c-1b9e-40c4-83e2-bfb830572363,ZIC-20260808-0027,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,1,2026-08-08T06:06:29.66337+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
81f55ebf-6b84-4dcd-8344-fa278bcca20a,ZIC-20260808-0028,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,260.0,0.0,10.0,250.0,250.0,0.0,cash,1,2026-08-08T06:16:32.583998+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
8e4d2665-bd58-4d6d-8fa8-7970d8727f7e,ZIC-20260808-0029,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,90.0,0.0,0.0,90.0,90.0,0.0,cash,2,2026-08-08T06:23:14.400897+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
d0db7d86-75b4-4e68-8fcd-919c41d6b67c,ZIC-20260808-0030,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,2,2026-08-08T06:23:36.538359+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
87ac3d46-806c-4d19-ba3f-42528c4bc7cf,ZIC-20260808-0031,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-08T06:24:38.977632+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
7bb1268f-9bc5-45a1-a6bf-44cf9a1e1a7b,ZIC-20260808-0032,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,20.0,0.0,0.0,20.0,20.0,0.0,cash,1,2026-08-08T06:25:01.401494+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
2839d731-7ef6-491b-aba7-b8ea1a0fa259,ZIC-20260808-0033,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,70.0,0.0,0.0,70.0,70.0,0.0,cash,2,2026-08-08T06:32:52.257789+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
916fcd03-8b64-4d54-813d-76d4e6936f4d,ZIC-20260808-0034,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,20.0,0.0,0.0,20.0,20.0,0.0,cash,1,2026-08-08T06:33:06.580617+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
1780a021-50f2-4446-9c2a-7939cb8e0449,ZIC-20260808-0035,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-08T07:04:34.173783+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
cecb9f2e-f21b-4b95-b975-bdd5930a64f6,ZIC-20260808-0036,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,95.0,0.0,0.0,95.0,95.0,0.0,cash,4,2026-08-08T07:09:33.487729+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
840eb8ee-863a-4a24-b76d-17ec0295d002,ZIC-20260808-0037,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,20.0,0.0,0.0,20.0,20.0,0.0,cash,1,2026-08-08T07:22:40.41466+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
675b6e2d-667b-41b9-9006-6eec7f38730b,ZIC-20260808-0038,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,2,2026-08-08T07:25:36.113415+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
e290540b-7310-4e32-9423-42a1ece7afb0,ZIC-20260808-0039,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,650.0,0.0,50.0,600.0,600.0,0.0,cash,1,2026-08-08T07:30:13.489497+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
844154f6-751d-49c6-93dc-19d02c9de052,ZIC-20260808-0040,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,6,2026-08-08T07:31:14.901741+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
b49da84b-26b3-4f79-864d-a0d0e6bbac9e,ZIC-20260808-0041,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,190.0,0.0,10.0,180.0,180.0,0.0,cash,2,2026-08-08T07:37:27.091132+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
9a4b4234-2cdb-4c26-b67b-196ce0868be2,ZIC-20260808-0042,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,70.0,0.0,0.0,70.0,70.0,0.0,cash,1,2026-08-08T07:40:43.037394+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
53e041fa-3f3f-4659-8db0-8086e35888f4,ZIC-20260808-0043,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,2,2026-08-08T07:41:09.055947+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
9fb07c97-5465-4b8f-9afe-0ae0db9f16fd,ZIC-20260808-0044,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,690.0,0.0,0.0,690.0,690.0,0.0,cash,8,2026-08-08T07:59:33.993864+00:00,40783ae4-3f9a-4289-9ff2-d6da29b39ec0,cash
