id,product_id,unit_id,unit_name,qty_in_unit,qty_in_base,kind,ref_id,user_id,user_name,notes,created_at
f43d8dbd-e3cf-4e25-a92a-8e2ad5212439,c75320df-735c-44fe-b32d-46b0170ef53a,b77ba773-b9e7-4763-9761-47c66a223bd9,Piece,1,-1,sale,82ee91f3-1f1e-4952-8f3f-721676eb3b75,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T15:38:19.86331+00:00
adc5c199-35c4-4999-b923-d08fb12f6bb1,36a30f2b-248a-4769-bc28-046500d0daf4,9c505cbc-8e3d-4e6a-a8f2-96b2991c3bee,Piece,1,-1,sale,b0ff6485-8882-4086-8d6d-023b65715fb9,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T15:47:40.921397+00:00
65d2b51d-0600-46b3-9e04-0c1e671a59da,53109ff7-89f7-4310-8b54-a08bcb3fe1f7,d4cf5872-cf25-4c27-99ba-efdf91572921,Piece,1,-1,sale,bcd2295c-0b9c-421c-994b-5d14c2f44e00,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T15:55:48.88964+00:00
aed1af19-c1b9-4595-b615-3f95337c4ebb,5e884914-bb41-4b1f-accc-ce0d6446028c,3e6c01eb-63f7-4c6c-a9f1-ae60afed6e96,Piece,2,-2,sale,bcd2295c-0b9c-421c-994b-5d14c2f44e00,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T15:55:48.88964+00:00
8ba28de2-e16a-4cab-942f-ecb2993bc9c6,b125f227-3151-4399-8be1-efc6e40f8f8d,e2eca011-e263-4edf-9c9e-bfb94951abef,Piece,1,-1,sale,bcd2295c-0b9c-421c-994b-5d14c2f44e00,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T15:55:48.88964+00:00
e1150168-224a-483a-a8ba-d89ab5eb1952,58b5e23c-2fbf-49e9-857a-fd0245e4b537,9ef0b418-16b3-446f-95ba-f5c1931f9e3a,Piece,1,-1,sale,bbdfe49b-ba26-405f-8e0a-4290c287cf55,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:04:52.45702+00:00
87607a50-af81-4839-ba7e-82f2d4035a60,aa97af7c-004a-4d47-9db3-a3ba00ee7511,4c558015-540b-452d-831f-84c3e273b258,Piece,1,-1,sale,8da31854-a7cf-4ebd-846b-fa11f7ab03ca,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:08:15.384511+00:00
1ef96c4d-13fa-4d5a-a063-4d41c5c3553a,234c787c-e5e2-4047-bb07-95d114219d2e,bc7e8655-4e7a-409b-a5c5-6b9e2e262dff,Piece,2,-2,sale,f3fadd17-775f-477e-ae3c-1ff6ef7826b2,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:10:00.115637+00:00
8011973e-564b-48b3-88af-2db8d4df9797,296944b9-ea79-469c-8425-f11d6e4b7eed,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,4,-4,sale,f3fadd17-775f-477e-ae3c-1ff6ef7826b2,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:10:00.115637+00:00
0527af48-9acf-49b8-be74-751a939e53a2,f9fcff19-aa41-40ab-918f-acc6a74adfbe,cb9fa7e3-994c-4528-a2b8-1dd5b42f2a10,Piece,1,-1,sale,addb4b8f-8b8d-4889-9c0f-35f98967a8ab,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:12:33.291791+00:00
ed0c9123-98d1-475a-ad51-d55ee2ee4422,c3551759-c1ef-47f5-b230-77bce4c2f476,65d64d63-9e6f-4416-9618-7a79123a69a1,Piece,4,-4,sale,addb4b8f-8b8d-4889-9c0f-35f98967a8ab,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:12:33.291791+00:00
bf637772-9ac8-4a6c-8518-23196e8b5f43,dff1cf5b-43c0-4680-8382-ae8626dc47af,b7a61655-08ca-49d1-8cce-7cd80df1103d,Piece,2,-2,sale,addb4b8f-8b8d-4889-9c0f-35f98967a8ab,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:12:33.291791+00:00
abfa35ae-03ad-49cd-af22-2fb3ce515536,aeec8327-c8e3-49ae-830d-5ae48228671a,2bc021cb-4f78-4684-ad9e-7fae8bd628d9,Piece,4,-4,sale,81dc26e8-7e57-4c6b-84a1-8f16ad738835,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:13:01.169589+00:00
f08a7c21-c1b8-4f8a-a499-be76fc2650b6,33819376-e267-418a-adf2-b6190c956759,f669561e-4418-41a3-9cb7-31974a38d7c4,Piece,1,-1,sale,81dc26e8-7e57-4c6b-84a1-8f16ad738835,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:13:01.169589+00:00
e7656c33-1905-43ef-88bf-864f2d92f2af,d0ea7687-1654-4b17-b313-1c89ac741d71,7c5574a7-3027-4066-a9a4-deb43ded924b,Piece,1,-1,sale,1631b497-af04-4cc0-9143-5003693ced64,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:24:07.729824+00:00
c5d9f06e-8c3f-4976-851f-d98655f8bdeb,20a6b7b0-b32d-4ef7-a68f-a34e139e6aa7,0e8ea209-a7c4-4e46-aaf4-45fd453bdec9,Piece,1,-1,sale,1631b497-af04-4cc0-9143-5003693ced64,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:24:07.729824+00:00
da75d2c3-cd19-49fb-8dea-ac75116a8d55,b8106d87-eb2b-4a4c-bcd9-ebd7b40708e2,1f70884a-93dd-4a74-954a-95cc02ac4bf6,Piece,1,-1,sale,1631b497-af04-4cc0-9143-5003693ced64,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:24:07.729824+00:00
e6c268d5-1f34-4c0e-9e66-f7882f2677a3,2191b979-dc6b-4487-a5db-4f4248da979b,6e04bce6-7dc2-422b-aba8-ff080af9ddae,Piece,1,-1,sale,1631b497-af04-4cc0-9143-5003693ced64,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:24:07.729824+00:00
847f51f7-3d82-4962-96f9-ba089422952a,61208acb-3d9e-41b2-a1ed-a65aef55d3da,6911d27f-a24a-40c5-8761-c6954c0a797b,Piece,2,-2,sale,891cba83-95c5-4639-84e1-ac06f65a49ef,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:24:59.803382+00:00
640dcac1-8226-4948-b664-dc8896506894,7439380d-ff71-4b92-b2ff-56899ca87c0d,b3c50399-f52e-4960-bdd6-5ef8d99c8de1,Piece,2,-2,sale,891cba83-95c5-4639-84e1-ac06f65a49ef,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:24:59.803382+00:00
b5dfed8e-58be-4e36-9060-56c1aeb79b4e,dff1cf5b-43c0-4680-8382-ae8626dc47af,b7a61655-08ca-49d1-8cce-7cd80df1103d,Piece,1,-1,sale,730e95a0-90b8-4a71-b6a8-d46220610779,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:27:51.953607+00:00
279ab22e-c0e5-4203-b55c-f323c03b4a3e,08d613ea-4400-4b70-a0c4-5b7aa2cb0b66,719afd03-f700-4a34-ad24-e310603521cc,Piece,1,-1,sale,730e95a0-90b8-4a71-b6a8-d46220610779,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:27:51.953607+00:00
bf5dd5b7-2a02-43ec-950b-e2cdf96b8de9,54d50e5e-c808-4bdf-ae3d-bef310784f59,c47a9994-3f1a-4ca6-ba9d-78b4c39e02e0,Piece,1,-1,sale,730e95a0-90b8-4a71-b6a8-d46220610779,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:27:51.953607+00:00
d14948fd-638e-4d43-90d2-0cbf9080c130,64a3544f-c7d2-4af5-bff5-57ab2133cf59,d9b92311-dc28-4369-930f-2ef418a42c67,Piece,2,-2,sale,730e95a0-90b8-4a71-b6a8-d46220610779,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:27:51.953607+00:00
26112a75-cf88-427c-8fcc-85e0bf335788,986fdfa7-0d1f-4581-980f-f56c15fe2708,6922c626-8f0e-463a-aa49-2c8a8df73c59,Piece,1,-1,sale,730e95a0-90b8-4a71-b6a8-d46220610779,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:27:51.953607+00:00
796160b0-ffdc-4cf9-b01b-dc5ea24192c5,3ec91c94-8be1-4717-8435-6bcd92070dc1,b6e97872-e4be-4158-b9ca-3adb4c7c05e7,Piece,3,-3,sale,e5429978-c557-4011-9a8a-3f44463e650d,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:29:30.328957+00:00
bcf5449a-1a15-477c-bd7f-0fbd53e22279,8af4077d-37f1-441f-936d-9507cb56ca9d,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,1,-1,sale,9c312073-fd2d-4987-ab95-747d0ea3dbab,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:30:54.051241+00:00
7ca9b857-8aea-448a-972d-9e8ef04b1d8e,296944b9-ea79-469c-8425-f11d6e4b7eed,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,5,-5,sale,9c312073-fd2d-4987-ab95-747d0ea3dbab,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:30:54.051241+00:00
06c882a1-94fe-4eed-ac42-750d7dcf3ac1,296944b9-ea79-469c-8425-f11d6e4b7eed,0ea2547b-ff52-4fd2-a713-c4c425c19caa,Half box,1,-10,sale,229f65d5-ade7-4772-84ff-24d797be4f04,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:32:47.365272+00:00
bea6a0ff-26d1-43cd-9210-40be3fd05258,8af4077d-37f1-441f-936d-9507cb56ca9d,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,2,-2,sale,229f65d5-ade7-4772-84ff-24d797be4f04,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:32:47.365272+00:00
325e7f6f-0547-4b42-82c5-b92c68725845,8d461728-be1b-440c-86ee-f7a31b9a6d27,08a6ddec-263a-4d1b-9f75-5a39630e6b76,Piece,1,-1,sale,d38c2fee-f8f5-4d8e-852b-634145e99bf8,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:38:06.896589+00:00
4d76e596-700d-40d2-ac64-340ead6b6a0f,0b73f4a6-add8-4f4e-a679-6cb22891f884,8ab1ca21-f35c-4608-9392-aa2aab76978f,Piece,1,-1,sale,d38c2fee-f8f5-4d8e-852b-634145e99bf8,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:38:06.896589+00:00
e3500608-7dee-4022-b069-05f589b1575c,4ea8ab87-bf13-4523-b83d-509c89f52789,21683564-a53b-4d8c-a0a6-4066d1367085,Piece,1,-1,sale,16349ff4-84b3-4835-b0d5-4f902b24af90,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:42:46.593105+00:00
8a1f8757-3c92-47f2-9be8-0d1052b009fc,296944b9-ea79-469c-8425-f11d6e4b7eed,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,3,-3,sale,16349ff4-84b3-4835-b0d5-4f902b24af90,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:42:46.593105+00:00
9b6e0322-6952-4821-a752-902ce29d9ecf,8af4077d-37f1-441f-936d-9507cb56ca9d,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,2,-2,sale,16349ff4-84b3-4835-b0d5-4f902b24af90,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:42:46.593105+00:00
3786b85c-c8e9-4185-ace1-f642305f975f,a887cf42-05fa-4884-bf71-2d0d34f151b7,05a3d16c-6c33-44f2-87ff-71c99621f8b0,Piece,1,-1,sale,b48f79c9-952f-4216-a767-9ff255f2cabd,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:49:08.793818+00:00
0015759f-03b2-4b70-b469-4bb0ab134bc6,2191b979-dc6b-4487-a5db-4f4248da979b,6e04bce6-7dc2-422b-aba8-ff080af9ddae,Piece,1,-1,sale,a3c4a63b-9e11-4777-a75c-949d6b5b466b,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:54:25.486544+00:00
3fcb3ceb-c6eb-4e2d-a14a-ca10d7b91f07,63f00a80-cb39-4cd7-ad56-99bead38d732,a8cc5828-8eaf-4462-8806-1c915ddeb88f,Piece,1,-1,sale,a3c4a63b-9e11-4777-a75c-949d6b5b466b,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:54:25.486544+00:00
5d697152-e825-459f-8990-ddf81e14bce6,e8d7abb2-a62f-4b64-8f27-598e40a8513b,dee6ef51-b227-4a7f-ba38-63878e47fb6d,Piece,1,-1,sale,a3c4a63b-9e11-4777-a75c-949d6b5b466b,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:54:25.486544+00:00
3073bcbd-c729-4156-ab73-bb0bf65b1b78,b8106d87-eb2b-4a4c-bcd9-ebd7b40708e2,1f70884a-93dd-4a74-954a-95cc02ac4bf6,Piece,4,-4,sale,a3c4a63b-9e11-4777-a75c-949d6b5b466b,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:54:25.486544+00:00
fb1e580d-caa3-48ef-96b8-6cdc886be61f,986fdfa7-0d1f-4581-980f-f56c15fe2708,6922c626-8f0e-463a-aa49-2c8a8df73c59,Piece,1,-1,sale,a3c4a63b-9e11-4777-a75c-949d6b5b466b,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:54:25.486544+00:00
3023cd53-6932-4aad-9944-247cbeb50cea,382387eb-6272-4738-b2d5-3361fa6fc3ca,bc63250f-fd30-4ca2-a788-3340c09f9c89,Piece,1,-1,sale,a3c4a63b-9e11-4777-a75c-949d6b5b466b,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:54:25.486544+00:00
07ef060d-9360-4e7f-aae6-0195e19e2b44,1185b2f2-4bc3-4b33-85c5-2cc41cb910ed,3bdcdadc-1554-47af-b594-99d2cb157656,Piece,1,-1,sale,a3c4a63b-9e11-4777-a75c-949d6b5b466b,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:54:25.486544+00:00
8061ce1e-627f-4b63-8ea1-f114814c5ca3,39905ed3-9f89-4613-a137-ace26f488a8f,508f43a1-6b23-4bb2-93c7-890b6c3c5678,Piece,1,-1,sale,a3c4a63b-9e11-4777-a75c-949d6b5b466b,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T16:54:25.486544+00:00
057583ae-d467-4fe7-82c8-d6ec22496b44,9dfba812-5973-41a4-86e5-028f3a56ef0b,63e2c6a3-1a94-46fb-a0d4-db8bda413979,Piece,1,-1,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
ce00642f-3daa-408d-94b0-fabcaeb93249,052bc035-870d-4abb-8648-338b99bea7d6,1eb8706e-7c5c-4b63-9af0-311768873056,Piece,2,-2,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
29d35494-9484-45e1-ba3c-fcc0c26faa31,727fb333-3c91-459b-abef-370df5b186a5,65c14f2c-759a-4b05-aba5-23b13a2b0a6c,Piece,2,-2,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
29c500c2-ed05-4250-aaf9-c72e5a8a4f88,91cf8c74-6420-4655-987f-f80dac76d044,9f0c8108-2868-4bfa-95e0-6584dfe93ce5,Piece,1,-1,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
f0c36f49-f9c0-442b-82d4-5dc5a0e35e6b,9d766c91-c234-49ff-a444-dc9979ba923f,b7e9abab-7698-4120-b644-393d3b35bfad,Piece,2,-2,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
9e8496af-0dd1-4c1f-bdf5-a0337d29e936,bdfbec09-02b6-43e1-834e-c6f25f2250da,1a65cdb6-05dd-4c13-8555-642c6262bc4e,Piece,16,-16,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
71c52a8c-d8de-48b2-a11f-de57dca1bf11,0f9029ff-b0c8-401f-84ee-ffc632db2610,a23eb44d-7f2c-44fc-b8f0-1ec6ca2cf371,Piece,2,-2,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
0795061b-c20b-470c-809f-8b9dd90b6fd7,c6e78aa4-a247-4421-9083-0d5ec0a5f914,3ca9a970-b002-4cc1-bab5-b5d54d70f6f7,Piece,4,-4,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
925ae770-dafe-4190-b1c8-5bcd6fe20c5e,ecd1742d-1674-45ad-89c9-dfc55ecd4b8b,84ad7e96-d343-40e9-b78b-5e0c8f91a9b7,Piece,1,-1,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
bb95ed70-9f12-4908-8906-338e1df434a4,937ced9c-f0ed-4137-bd16-10d9767657cc,d0e4b023-0512-4c94-bdfd-42860ef5172e,Piece,1,-1,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
e000a29c-5b8a-4bac-b8cf-564b35d73a22,524bdd08-a3a7-4952-ac37-bf36663c0847,4a36a861-17f1-4e70-af96-e2f7a4935eae,Piece,1,-1,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
87570f17-e1bc-4c09-a706-d56fb00ce136,dbe69729-2979-45b1-a60e-82260e368587,7d321e51-c752-4bf0-a1c8-4fbe031da445,Piece,1,-1,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
92370619-f920-426e-8c11-976b44bf60dc,5405e3a5-971e-4479-a1ef-553f39774c41,09143dbb-24db-40b3-a994-51dc1ac41aed,Piece,1,-1,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
9897fbeb-0f3e-4171-a01f-46d3d94907de,27ecaf84-a59c-45de-afc8-17d3424cfed9,68fa242d-ced7-4d4a-aacd-1efa8d8fcde8,Piece,1,-1,sale,db1b7110-fe09-403f-952c-7c383ebf30df,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:04:31.877512+00:00
eae3b79f-e363-4c9a-b962-4c40fe110dda,d708baee-e4e6-44b7-89a0-5214eeebce4f,556d6997-f2ee-4658-8b85-23a47795b274,Piece,1,-1,sale,2c66909c-0e2c-4608-a7af-5d0d0cb5e337,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:11:23.039651+00:00
2a7ad591-018b-49b6-94f8-d5abb1d92307,6b21c075-c752-4bf7-a4c2-2a4c8441c546,289e28e9-66d0-4026-9fd4-67bfa88cb04c,Piece,1,-1,sale,6d9e69aa-9d40-4682-aac5-ca02e0139b22,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:11:46.469109+00:00
625cf98c-d431-458b-9175-96a92af46564,b21064d9-07ce-42e8-8bdf-a7c61df06adb,347ee8ca-b35c-456e-a2d3-8c9b2417b33e,Piece,2,-2,sale,d4e1a2dc-0887-4bdc-badb-ccd42abf814b,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:16:14.845348+00:00
92e44f3d-5835-4dce-ad63-58268948f815,403ea510-fb07-48bc-a730-8f1f2391b3be,7b817808-9ae8-4d8f-9f89-3f3e11cfe183,Piece,1,-1,sale,42488fa6-64f0-47c6-b75c-7bc78d95fa70,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:16:39.694453+00:00
5e2a6a4f-3bb3-4c2c-8476-710f2411b5a0,6b21c075-c752-4bf7-a4c2-2a4c8441c546,289e28e9-66d0-4026-9fd4-67bfa88cb04c,Piece,1,-1,sale,46026a3c-08be-407d-9f29-9889d65f3bc6,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:26:54.503234+00:00
df2f061d-c6b8-4644-bdac-49cb4c23b060,5a5154d9-6994-4dee-9011-efd865af1c8f,ff8b0ab8-fd25-4bb6-aafb-a79e8e63a846,Piece,1,-1,sale,46026a3c-08be-407d-9f29-9889d65f3bc6,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:26:54.503234+00:00
a63c15fb-13a4-4040-b39b-f5fa0487d812,296944b9-ea79-469c-8425-f11d6e4b7eed,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,2,-2,sale,0fce34c8-3e25-4e90-955b-8bdf5c50b470,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:32:22.241711+00:00
8a6c259d-2c09-46b8-ba02-0c9f2ae219c4,5a5154d9-6994-4dee-9011-efd865af1c8f,ff8b0ab8-fd25-4bb6-aafb-a79e8e63a846,Piece,5,-5,sale,4902f388-a1f6-4f1f-9f8b-e112db131546,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T17:41:44.056484+00:00
ec286205-d9dd-4e02-8700-6c3724c0917a,99e1bc74-22b4-456e-a729-5baabbf6dff3,887fe7ef-236c-4d4d-a225-789c008373c8,Piece,1,-1,sale,8f072e89-23ee-434c-9ff0-174fc913b620,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:05:01.372654+00:00
5b438022-2cda-4dda-aa14-8f0c31fb8aa8,477ef534-005d-42fb-9cdb-ae0e6e0e4624,3294cf9e-a80d-4e5a-bb6f-3a8fd4122ffc,Piece,1,-1,sale,8f072e89-23ee-434c-9ff0-174fc913b620,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:05:01.372654+00:00
a410046d-820f-4262-a333-8bcc395d0c4f,e1c7461f-fe2c-43cc-b072-ab2fcdd767ed,610b7a9f-fa8f-480c-8da4-d5bb1121252c,Piece,1,-1,sale,8f072e89-23ee-434c-9ff0-174fc913b620,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:05:01.372654+00:00
8e4dcb70-03f9-4896-85f6-6e4887cc22c4,45938d03-d164-4e1c-9912-b5ce93ffd99b,8979d3cd-7fa6-4f7c-809c-8812e27f9031,Piece,1,-1,sale,8f072e89-23ee-434c-9ff0-174fc913b620,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:05:01.372654+00:00
cc69ec26-479b-455b-af0f-482eee334665,9b8a64b3-0eff-49bd-a7e9-7ae1f4c6211f,2ee97f16-83f8-4fe8-8004-f20228fc010c,piece,2,-2,sale,f5085ede-959b-4a2f-8207-2afe38ddf1c9,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:05:21.503638+00:00
0066a3e6-2542-4421-a7f7-713ecdbe66c9,f90716c0-c257-43d7-bd86-41d0c90f56db,117ff4ac-0b90-4025-a4dc-63af9aabaef5,Piece,1,-1,sale,131d74fb-2b65-48f0-aee0-67307becdf2d,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:31:05.824842+00:00
5bc7ef88-0144-4c4b-8f35-781aaabf2580,b670459a-e326-4490-bf85-c717dd6912df,962458d9-d8a4-496e-b26d-a36295416f95,Piece,1,-1,sale,131d74fb-2b65-48f0-aee0-67307becdf2d,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:31:05.824842+00:00
7cf254bb-811c-42d3-b99b-f47146c4cc39,296944b9-ea79-469c-8425-f11d6e4b7eed,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,3,-3,sale,ba06f3b2-2423-4794-8f1b-11b39ba87369,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:31:35.739334+00:00
5d914375-76bb-413f-858e-7c01da528f55,4ea8ab87-bf13-4523-b83d-509c89f52789,21683564-a53b-4d8c-a0a6-4066d1367085,Piece,1,-1,sale,ba06f3b2-2423-4794-8f1b-11b39ba87369,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:31:35.739334+00:00
e1634ddf-38bb-4261-995c-f535124c8eab,8af4077d-37f1-441f-936d-9507cb56ca9d,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,1,-1,sale,d7eed6bc-42f2-4ace-821c-974453a6cacf,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:44:31.124533+00:00
85fb65cb-83a7-4f96-95d6-50a3f6655d16,296944b9-ea79-469c-8425-f11d6e4b7eed,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,3,-3,sale,d7eed6bc-42f2-4ace-821c-974453a6cacf,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:44:31.124533+00:00
bad6e663-9a44-46b9-9fc1-965dcbb01195,44689326-5a50-45a4-89c9-4f9091c4b136,4ccbb2d8-26dd-4f48-82f7-2066fc07e6e5,Piece,1,-1,sale,16e93ec8-48f7-4259-aa94-5e549ce26d06,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:50:11.075805+00:00
0ef758e6-43e2-47b0-b5c4-caa05c64b6e1,403ea510-fb07-48bc-a730-8f1f2391b3be,7b817808-9ae8-4d8f-9f89-3f3e11cfe183,Piece,1,-1,sale,16e93ec8-48f7-4259-aa94-5e549ce26d06,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:50:11.075805+00:00
20163eb8-d7fb-43b9-bde7-10cb5ed24e70,5a5154d9-6994-4dee-9011-efd865af1c8f,ff8b0ab8-fd25-4bb6-aafb-a79e8e63a846,Piece,6,-6,sale,1f83978d-347e-49e3-ae69-86835cc431a9,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,,2026-08-10T18:51:26.195394+00:00
