id,sale_id,product_id,product_name,barcode,qty,unit_price,purchase_price,subtotal,unit_id,unit_name,qty_in_unit
d19114a7-4ffd-4879-8c21-d73d9bdc04e4,73bd2322-3803-4041-8ba4-e629f2c221c0,e76e19e5-ca3c-4ff3-b7b7-4949885b860e,Choc Bar,8721274610581,2,50.0,40.0,100.0,a4fb8af0-18c1-4dc5-a88a-59255effa804,Piece,2
dd77446e-0d5a-4ff3-9603-9c1dd67c4612,73bd2322-3803-4041-8ba4-e629f2c221c0,1ee9644a-ed90-4704-b230-aad125a02878,paradise,8961102504556,2,50.0,41.67,100.0,80f8cdf3-36fb-4dd6-ab2a-b96485a358ef,Piece,2
4603adb7-ff21-43c4-9fbe-5ce7e214d38e,73bd2322-3803-4041-8ba4-e629f2c221c0,e7f52d36-4cb9-434f-92f5-9a9cc3b241d4,SUNSILK,8961014266542,2,5.0,2.5,10.0,0dc43a87-d820-4044-b929-de91c0571eff,Piece,2
6e908e1b-04cd-40f6-a316-3f3a01039ffe,0e996f3d-e297-4c03-990c-b255db730c04,234c787c-e5e2-4047-bb07-95d114219d2e,AQUA DIRE 0.5 Ltr,5901234039710,1,60.0,22.0,60.0,bc7e8655-4e7a-409b-a5c5-6b9e2e262dff,Piece,1
9636ca1d-803b-4752-89a6-5e7cd016d822,0e996f3d-e297-4c03-990c-b255db730c04,b670459a-e326-4490-bf85-c717dd6912df,SLICE APPLE,8964000103104,1,80.0,43.4,80.0,962458d9-d8a4-496e-b26d-a36295416f95,Piece,1
a5986566-4eac-4ccc-94f0-978eddcf91b8,219ca0da-6759-49ef-a7c0-a20caddac54d,1bee7b7d-236e-469a-a255-44a3e71a8282,Cola Next 1L,8964001179016,1,160.0,111.67,160.0,38d9a3e7-6452-4d45-809b-5597e9bfbb7a,Piece,1
e0628549-5bf5-4427-9a8c-5167e94ce11b,335d01f7-947a-4cbd-93b9-4975fdfda1f9,aeec8327-c8e3-49ae-830d-5ae48228671a,DISPOSIBLE GLASS,1233763958519,4,5.0,1.7,20.0,2bc021cb-4f78-4684-ad9e-7fae8bd628d9,Piece,4
8e45161e-1147-442d-a63a-1fd276daaa14,335d01f7-947a-4cbd-93b9-4975fdfda1f9,7439380d-ff71-4b92-b2ff-56899ca87c0d,tridgum,9555407311019,1,10.0,4.09,10.0,b3c50399-f52e-4960-bdd6-5ef8d99c8de1,Piece,1
88cae55a-0d47-4bb5-9206-855ef89b76fe,b8f4d584-8ea8-4887-a0ef-02b929ba6709,53109ff7-89f7-4310-8b54-a08bcb3fe1f7,BONJOUR H$ B,725765019059,1,60.0,31.0,60.0,d4cf5872-cf25-4c27-99ba-efdf91572921,Piece,1
6b30337c-86ee-44ea-82b5-36bd62560570,e06029c5-93e7-4087-9f3e-ebbd05dcbb09,9b8a64b3-0eff-49bd-a7e9-7ae1f4c6211f,Capstan White,89600078,2,15.0,12.5,30.0,2ee97f16-83f8-4fe8-8004-f20228fc010c,piece,2
f6bdea52-7607-4c6c-8e49-3e91428ad9d2,59e27ee5-f918-4b1e-80df-e6076bac41b1,7439380d-ff71-4b92-b2ff-56899ca87c0d,tridgum,9555407311019,1,10.0,4.09,10.0,b3c50399-f52e-4960-bdd6-5ef8d99c8de1,Piece,1
4c1b3e9b-f413-48de-94cc-58a8776ac48a,a34643b2-7c1a-4a37-95d0-d9426308dcf9,382387eb-6272-4738-b2d5-3361fa6fc3ca,Potato Sticks,671866277501,1,50.0,46.25,50.0,bc63250f-fd30-4ca2-a788-3340c09f9c89,Piece,1
962b0d66-68db-40ab-abaf-329af3aeab06,9216ddfb-db10-4701-bc11-fc399e4fe41a,3f550dac-b5c1-4fe5-a86a-e846e4e42f47,Lays FC,8964000090435,1,100.0,91.6,100.0,f2a38d82-ace0-44e5-a46a-ea432df7e748,Piece,1
8b5d763f-4da9-4dc8-9c27-3308a75d6764,ec3a7ccf-cc88-4761-a4a7-bae3c156e384,06634899-2be3-4211-ab2e-7c87f40c8375,bigg apple,1860074054502,1,200.0,155.0,200.0,5081e981-a36e-40de-a0dd-05eb8e03dd9b,Piece,1
47f03dac-223e-4df9-83f5-1415a88d73f1,ec3a7ccf-cc88-4761-a4a7-bae3c156e384,df83db32-d270-4a08-8f67-85f4967a923d,Red & White,89600320,1,10.0,9.5,10.0,4c010ae2-567a-4d9a-a3ee-7be8b0099de4,Piece,1
17699cad-4776-4c57-84dc-5008b79cf387,76371df8-6930-46ca-9b8e-ad69b061d1ea,382387eb-6272-4738-b2d5-3361fa6fc3ca,Potato Sticks,671866277501,1,50.0,46.25,50.0,bc63250f-fd30-4ca2-a788-3340c09f9c89,Piece,1
2b55c178-7132-49f5-a599-efd12f532b9c,76371df8-6930-46ca-9b8e-ad69b061d1ea,cf4ddc79-69f8-4b07-9756-99c625450f8d,Dew 500ML,8964000101094,1,130.0,91.66,130.0,b2834b37-c0ae-46a1-a403-d2aab65cab25,Piece,1
92955eb1-c447-4447-8a81-76aced128e26,881e34a4-21b7-4437-ab5d-21002ad5e1c6,e72cc9fe-22b1-4ea0-b7ba-50b2a81ae9cc,4U Bar Beta,8964000579435,2,20.0,18.33,40.0,19cf5be3-be93-483b-a1f4-a2bb5e331f51,Piece,2
7a9f3e6d-044c-451f-b869-aee3c65c0e88,59a9387d-129d-40ce-9cea-b90b34091b21,477ef534-005d-42fb-9cdb-ae0e6e0e4624,Lays Masala,8964002345595,1,50.0,46.0,50.0,3294cf9e-a80d-4e5a-bb6f-3a8fd4122ffc,Piece,1
530b7055-dc02-4984-8580-f5fd60965da9,59a9387d-129d-40ce-9cea-b90b34091b21,ebecba97-a5dc-432a-a675-b07992cfe188,DUNHILL,89600047,3,40.0,29.0,120.0,e30bac80-5143-46a2-bc24-9d55462bcce4,Piece,3
41edf8e3-804f-41a4-bef1-5caafdedf332,59a9387d-129d-40ce-9cea-b90b34091b21,d8f89ad3-02ac-4798-bd1b-2d1d17aa2b54,kite match stick,745178816045,1,5.0,3.0,5.0,052b3a03-75fd-4be6-97f3-c90634e0f3df,Piece,1
d0bdba79-01b2-41b0-8949-8c32121c2732,6dfbb7e3-0232-4042-b836-4a3520ce605b,296944b9-ea79-469c-8425-f11d6e4b7eed,CAPSTAN RED,1230364618200,3,15.0,12.1,45.0,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,3
bbc7337d-690d-477c-a6be-9a5f43db167b,ab598fa5-e845-40bc-8ca3-1f7aa3926a49,9b8a64b3-0eff-49bd-a7e9-7ae1f4c6211f,Capstan White,89600078,3,15.0,12.5,45.0,2ee97f16-83f8-4fe8-8004-f20228fc010c,piece,3
b874e6db-c0b3-49df-ab74-87ae57a9c4c1,9fd4361b-7cc1-460b-8f4f-25a204032298,b2fa9a08-2130-4d3b-a1f9-f39f694cc18c,Surf Excel S/pack,8961014264760,1,10.0,9.1,10.0,f62c8014-7e26-49a7-9f35-a5eb92f1347c,Piece,1
e1234cde-ce25-4baa-8b1f-9db3c4403163,9fd4361b-7cc1-460b-8f4f-25a204032298,c3551759-c1ef-47f5-b230-77bce4c2f476,Brite s/pack,8886950015279,1,10.0,9.17,10.0,65d64d63-9e6f-4416-9618-7a79123a69a1,Piece,1
ce5cb6f6-16d0-413d-a9ba-368e5b30c253,940e0aa0-c251-4d48-aa6f-091feeef8214,e8505540-bc5f-4cfc-b5ed-1665aa9e2327,COCATEA POPSI,9203457293464,1,30.0,18.33,30.0,0d016da2-c3cd-4611-bcf7-c2be5270f72a,Piece,1
60b20023-7f0d-4773-813a-8879dfe1260c,940e0aa0-c251-4d48-aa6f-091feeef8214,174870e4-ce0b-4aa4-9be0-ff3a22efc133,cappy pulpy,87126754,1,150.0,113.75,150.0,5fd1acd6-c895-40a5-ae45-8c01bc47d39f,Piece,1
52506635-fc36-4196-bb9e-186ff44a813e,b1b2ba4f-0eb8-47d1-9580-a705f3e4d4f8,b670459a-e326-4490-bf85-c717dd6912df,SLICE APPLE,8964000103104,3,80.0,43.4,240.0,962458d9-d8a4-496e-b26d-a36295416f95,Piece,3
0407bc82-c1c2-4013-a88a-6967f9980f7a,a9838641-5157-4a88-bdfc-b8c6b365cd42,296944b9-ea79-469c-8425-f11d6e4b7eed,CAPSTAN RED,1230364618200,1,15.0,12.1,15.0,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,1
d25dafd3-ed65-4eaf-9f6c-5a51b2ed750c,a9838641-5157-4a88-bdfc-b8c6b365cd42,d8f89ad3-02ac-4798-bd1b-2d1d17aa2b54,kite match stick,745178816045,1,5.0,3.0,5.0,052b3a03-75fd-4be6-97f3-c90634e0f3df,Piece,1
bc648864-67ab-4e01-ba37-6066c0c0b077,60cb7917-2e09-449a-abdb-d4dc97a57cd1,8af4077d-37f1-441f-936d-9507cb56ca9d,candy,1232784048698,2,5.0,3.5,10.0,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,2
a3204759-b402-4a4d-b820-f201c4c5b7f3,c27fd1bd-9f8f-4ce9-aaa7-3d60d6a2addf,22d7ac2d-02b9-4e7d-a6f3-3ace2fa824f5,slanty sour,788364955241,1,50.0,41.0,50.0,e289c88a-d6c0-462d-a936-55ecd6c00eca,Piece,1
af4f38fa-816c-4208-845a-861250b6e44d,c27fd1bd-9f8f-4ce9-aaa7-3d60d6a2addf,1c2a3cfc-7953-437c-abf0-008b3405e78c,abc jelly,870572005228,2,5.0,4.5,10.0,887ae168-ea91-4a5e-b5de-68b69583689d,Piece,2
8e92cfec-cc30-4f2f-94c9-3cccd9f78d0c,c27fd1bd-9f8f-4ce9-aaa7-3d60d6a2addf,b2ee0a46-fb84-42ac-9c2f-2bb9dc67ac7e,FV CHAUNSA,8961008223513,1,90.0,62.0,90.0,7bfc2ff1-cf93-485a-bccd-ca7dfa2c7874,Piece,1
a9fa3b29-71d5-44af-bcdc-202078c29c1d,c27fd1bd-9f8f-4ce9-aaa7-3d60d6a2addf,ebecba97-a5dc-432a-a675-b07992cfe188,DUNHILL,89600047,10,40.0,29.0,400.0,e30bac80-5143-46a2-bc24-9d55462bcce4,Piece,10
c136ef7d-d2fd-4677-9f10-57c77706816a,c27fd1bd-9f8f-4ce9-aaa7-3d60d6a2addf,3c8d628b-b789-4305-adc4-a240960e227d,small Cars,1231284218068,1,100.0,45.0,100.0,52d31325-21da-4645-ac37-c325e63f3114,Piece,1
82ef9093-9015-4817-b1e6-3a0fd6f0c407,07282a8e-7b9d-48f9-b193-a9e7545ffc27,e89768c3-9e0e-472e-b8fe-ca33136480e6,lemon max pouch,8886950099514,1,225.0,200.0,225.0,49d66224-083c-4065-82fa-185368c7b179,Piece,1
c8ddeae7-c7e9-41a3-ab64-6688821e0129,07282a8e-7b9d-48f9-b193-a9e7545ffc27,8af4077d-37f1-441f-936d-9507cb56ca9d,candy,1232784048698,1,5.0,3.5,5.0,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,1
c070aad8-7cc5-4f56-8bbf-43390ba7f40e,07282a8e-7b9d-48f9-b193-a9e7545ffc27,af25740f-3f10-435d-88c0-a4f84dd64b0d,tuc,8961003623172,1,10.0,9.06,10.0,d03f37dc-dff5-4d8c-b8f8-7609b1a7153a,Piece,1
e87f6c85-4524-4726-8465-15a27346f4b1,0ca6be09-aa96-43af-9dc8-549d419fa20b,ef701e7b-6537-402c-b1a6-7c7d5dd51c24,gun keychain,ZIC4299008992,1,150.0,31.0,150.0,e5992ad4-74e5-4930-b21c-a32c34e3e4be,Piece,1
dbc2e19e-18b3-4f24-87ad-4238b59fffd3,250e21bb-2818-4d32-bbc3-9e9b1de5523a,5a5154d9-6994-4dee-9011-efd865af1c8f,GOLD LEAF,1232097295550,4,30.0,25.0,120.0,ff8b0ab8-fd25-4bb6-aafb-a79e8e63a846,Piece,4
abf8e295-016a-4d52-bcf7-0b8a064d9ec2,5c815757-d3fb-4417-bc79-8010bad58449,174870e4-ce0b-4aa4-9be0-ff3a22efc133,cappy pulpy,87126754,1,150.0,113.75,150.0,5fd1acd6-c895-40a5-ae45-8c01bc47d39f,Piece,1
4092c7e5-0a3f-4448-9f17-d5e89271bf4d,5c815757-d3fb-4417-bc79-8010bad58449,469ab331-df94-4d2b-a505-e54ce2ead307,oreo chocolate cream,8961003026010,1,40.0,36.0,40.0,48ae1669-8e08-4758-957d-3865c26c32de,Piece,1
48b596fb-b958-4457-8845-67e275cef31d,4a01cae5-7e62-4df8-8b05-87c670ca1382,e1c7461f-fe2c-43cc-b072-ab2fcdd767ed,olper pack,8964000919934,1,100.0,85.0,100.0,610b7a9f-fa8f-480c-8da4-d5bb1121252c,Piece,1
8389fd00-bc6a-4427-a932-25c55622313d,4a01cae5-7e62-4df8-8b05-87c670ca1382,6d5767c4-fdbd-42fa-893e-41ddde84601b,Rahat Pamper 3,4985925672456,2,35.0,22.23,70.0,164a6171-0c52-4883-928f-fba982f24094,Piece,2
0576a412-d076-41c6-aa85-7cca0500ab49,a79554c7-7996-4f06-912d-b9d2f7116221,172b148c-dbb9-445c-ab19-4cdcd2316ffb,Potato Crips,8964000966570,1,60.0,45.0,60.0,a470a7a4-55cf-407d-89d7-539c4be45653,Piece,1
4a2e1479-cc9a-4ed2-bb18-bee8536e95af,a79554c7-7996-4f06-912d-b9d2f7116221,c04374cc-7bb3-429b-9dbb-21eda76aed5e,Coated Peanuts Cheese,8964003812171,1,50.0,41.0,50.0,56706665-ca8a-44bd-a35e-85afee47e7bb,Piece,1
83db7e23-4f9e-48b1-9335-7b1db4be0596,5aa1b6f1-3b88-4550-828c-28c4ca92b548,b774485e-d9ac-4d19-83fd-38f4fbd186be,Ringli,745240202097,1,60.0,45.83,60.0,f34784af-8398-4785-ba46-8eec841cc57d,Piece,1
90e06c66-3d7b-4b11-94bc-d565f34b1433,73203dad-f526-4cb9-b682-620e9ddd847c,8f421553-10c3-4fa2-9e4d-51f5bbc06cbc,KURKURAY TM,8964002347278,2,40.0,36.9,80.0,74737246-4041-42e1-b1a9-1a501d24fe22,Piece,2
8dfd0855-bb5a-4cf8-963f-61ce38ecf6d3,73203dad-f526-4cb9-b682-620e9ddd847c,49d0da8d-0715-45bb-8ed2-bfeb311f210f,lays y$h,8964000103784,1,20.0,17.0,20.0,aa53ae6a-2e7f-4333-8645-91a01ffefc95,Piece,1
e427a227-e27a-4647-bad7-3249bb474148,16479925-3cca-4486-9b11-c8f683514be7,91cf8c74-6420-4655-987f-f80dac76d044,KAINO,958514852427,1,450.0,400.0,450.0,9f0c8108-2868-4bfa-95e0-6584dfe93ce5,Piece,1
2967423d-f413-43db-8750-a44f5cf70d9f,16479925-3cca-4486-9b11-c8f683514be7,36a30f2b-248a-4769-bc28-046500d0daf4,bar,1230421521603,2,10.0,5.0,20.0,9c505cbc-8e3d-4e6a-a8f2-96b2991c3bee,Piece,2
ed267041-d66c-4cca-8b6e-4e6709c2108a,16479925-3cca-4486-9b11-c8f683514be7,052bc035-870d-4abb-8648-338b99bea7d6,MELLO,8964001435525,1,10.0,9.0,10.0,1eb8706e-7c5c-4b63-9af0-311768873056,Piece,1
fe3de15e-5621-41c5-b39f-50fb9532c824,16479925-3cca-4486-9b11-c8f683514be7,85681bdc-ee0e-4592-bf40-94b1d13d0e85,candi,8961003674228,1,10.0,9.0,10.0,b848b8b4-36fc-4af7-bd0d-f7258c18b02c,Piece,1
cf6e0037-9218-4ccd-823d-49401806738d,16479925-3cca-4486-9b11-c8f683514be7,7439380d-ff71-4b92-b2ff-56899ca87c0d,tridgum,9555407311019,1,10.0,4.09,10.0,b3c50399-f52e-4960-bdd6-5ef8d99c8de1,Piece,1
7c549ee8-161d-4ada-a3c6-429eae5f9863,48b876a6-3ae1-4d67-8c84-8244a0eefa0a,296944b9-ea79-469c-8425-f11d6e4b7eed,CAPSTAN RED,1230364618200,3,15.0,12.1,45.0,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,3
db529f38-b3d5-4d4d-8298-ffde1814f84c,48b876a6-3ae1-4d67-8c84-8244a0eefa0a,8af4077d-37f1-441f-936d-9507cb56ca9d,candy,1232784048698,1,5.0,3.5,5.0,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,1
120e4637-9ee2-43a3-a8b3-8adfaba27269,82ee91f3-1f1e-4952-8f3f-721676eb3b75,c75320df-735c-44fe-b32d-46b0170ef53a,Lays Masala,8964000090428,1,100.0,92.3,100.0,b77ba773-b9e7-4763-9761-47c66a223bd9,Piece,1
5eb1bc9b-7c70-4132-9b9f-38eed5974f10,82ee91f3-1f1e-4952-8f3f-721676eb3b75,d708baee-e4e6-44b7-89a0-5214eeebce4f,prince chocolate,8961003612572,1,50.0,45.0,50.0,556d6997-f2ee-4658-8b85-23a47795b274,Piece,1
9073c421-8e35-4b60-925f-2341f6c1a1dc,b0ff6485-8882-4086-8d6d-023b65715fb9,36a30f2b-248a-4769-bc28-046500d0daf4,bar,1230421521603,1,10.0,5.0,10.0,9c505cbc-8e3d-4e6a-a8f2-96b2991c3bee,Piece,1
d67d91a8-6fc1-43c7-b731-29cd7e2c6403,bcd2295c-0b9c-421c-994b-5d14c2f44e00,b125f227-3151-4399-8be1-efc6e40f8f8d,COMB DJ /PIECE,1233543353572,1,30.0,15.0,30.0,e2eca011-e263-4edf-9c9e-bfb94951abef,Piece,1
9ea47ac5-536b-44f6-8f44-89e650a0b15e,bcd2295c-0b9c-421c-994b-5d14c2f44e00,53109ff7-89f7-4310-8b54-a08bcb3fe1f7,BONJOUR H$ B,725765019059,1,60.0,31.0,60.0,d4cf5872-cf25-4c27-99ba-efdf91572921,Piece,1
81ee4a55-eb73-414f-8a0f-ad34817503bd,bcd2295c-0b9c-421c-994b-5d14c2f44e00,5e884914-bb41-4b1f-accc-ce0d6446028c,Cake up choclate,8964004771279,2,30.0,27.0,60.0,3e6c01eb-63f7-4c6c-a9f1-ae60afed6e96,Piece,2
0aea55c0-18d6-46f0-bd02-32b936bd2bcd,bbdfe49b-ba26-405f-8e0a-4290c287cf55,58b5e23c-2fbf-49e9-857a-fd0245e4b537,7up 500ML,8964002343959,1,130.0,91.66,130.0,9ef0b418-16b3-446f-95ba-f5c1931f9e3a,Piece,1
eeefce59-e0dd-438b-84c0-90ed09ce5135,8da31854-a7cf-4ebd-846b-fa11f7ab03ca,aa97af7c-004a-4d47-9db3-a3ba00ee7511,SATEENSOFT TISSUE,8964001596073,1,175.0,150.0,175.0,4c558015-540b-452d-831f-84c3e273b258,Piece,1
5badaea6-525c-41f9-b73f-a3977cf0b927,f3fadd17-775f-477e-ae3c-1ff6ef7826b2,234c787c-e5e2-4047-bb07-95d114219d2e,AQUA DIRE 0.5 Ltr,5901234039710,2,60.0,22.0,120.0,bc7e8655-4e7a-409b-a5c5-6b9e2e262dff,Piece,2
8ee1340e-d041-4e8c-bdd9-cc86c580e823,f3fadd17-775f-477e-ae3c-1ff6ef7826b2,296944b9-ea79-469c-8425-f11d6e4b7eed,CAPSTAN RED,1230364618200,4,15.0,12.1,60.0,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,4
37488426-2680-4f5a-8cf6-19fc3df5db42,addb4b8f-8b8d-4889-9c0f-35f98967a8ab,f9fcff19-aa41-40ab-918f-acc6a74adfbe,envelop card,1236889351851,1,50.0,11.0,50.0,cb9fa7e3-994c-4528-a2b8-1dd5b42f2a10,Piece,1
b576e50e-d0f9-496b-96ee-78808a4a3a91,addb4b8f-8b8d-4889-9c0f-35f98967a8ab,c3551759-c1ef-47f5-b230-77bce4c2f476,Brite s/pack,8886950015279,4,10.0,9.17,40.0,65d64d63-9e6f-4416-9618-7a79123a69a1,Piece,4
2407c26e-8c06-43e7-90a7-bc34a8a76065,addb4b8f-8b8d-4889-9c0f-35f98967a8ab,dff1cf5b-43c0-4680-8382-ae8626dc47af,lifeboy,8961014270624,2,10.0,9.0,20.0,b7a61655-08ca-49d1-8cce-7cd80df1103d,Piece,2
cac50074-41c5-4a5e-9bd2-da8e0aa6062c,81dc26e8-7e57-4c6b-84a1-8f16ad738835,33819376-e267-418a-adf2-b6190c956759,DEW 1.5L,8964000101117,1,210.0,163.3,210.0,f669561e-4418-41a3-9cb7-31974a38d7c4,Piece,1
6ec391be-56c1-40ab-91cc-a76507179727,81dc26e8-7e57-4c6b-84a1-8f16ad738835,aeec8327-c8e3-49ae-830d-5ae48228671a,DISPOSIBLE GLASS,1233763958519,4,5.0,1.7,20.0,2bc021cb-4f78-4684-ad9e-7fae8bd628d9,Piece,4
ca97457b-6c16-4391-adcd-1b474b3a4d58,1631b497-af04-4cc0-9143-5003693ced64,20a6b7b0-b32d-4ef7-a68f-a34e139e6aa7,Fruiten joy Mango,8964000876466,1,70.0,45.41,70.0,0e8ea209-a7c4-4e46-aaf4-45fd453bdec9,Piece,1
24fc2e7b-afd7-443d-8175-9279f8a30a77,1631b497-af04-4cc0-9143-5003693ced64,b8106d87-eb2b-4a4c-bcd9-ebd7b40708e2,lays classic,8964000090596,1,20.0,18.0,20.0,1f70884a-93dd-4a74-954a-95cc02ac4bf6,Piece,1
105a7ed1-7240-41b2-a9af-937213e9d0bc,1631b497-af04-4cc0-9143-5003693ced64,2191b979-dc6b-4487-a5db-4f4248da979b,LAYS CLASSIC,8964002345632,1,30.0,27.66,30.0,6e04bce6-7dc2-422b-aba8-ff080af9ddae,Piece,1
12d742c7-014e-4cdb-b02f-0653d2372c20,1631b497-af04-4cc0-9143-5003693ced64,d0ea7687-1654-4b17-b313-1c89ac741d71,NANKHATAI,8961003669347,1,50.0,45.0,50.0,7c5574a7-3027-4066-a9a4-deb43ded924b,Piece,1
0d359d1c-5e42-4773-b26f-393c25a6f253,891cba83-95c5-4639-84e1-ac06f65a49ef,61208acb-3d9e-41b2-a1ed-a65aef55d3da,knorr chattpatta,8961014038200,2,50.0,47.0,100.0,6911d27f-a24a-40c5-8761-c6954c0a797b,Piece,2
130c84f3-969f-47e5-84b8-f264b4cf10f0,891cba83-95c5-4639-84e1-ac06f65a49ef,7439380d-ff71-4b92-b2ff-56899ca87c0d,tridgum,9555407311019,2,10.0,4.09,20.0,b3c50399-f52e-4960-bdd6-5ef8d99c8de1,Piece,2
3e89128f-a1f1-43ab-9663-fc0fc0b1e21c,730e95a0-90b8-4a71-b6a8-d46220610779,64a3544f-c7d2-4af5-bff5-57ab2133cf59,Dayfresh Pista Zafran,8964000816509,2,150.0,97.5,300.0,d9b92311-dc28-4369-930f-2ef418a42c67,Piece,2
44026c72-ef3c-4802-951c-f5e40d6b4e33,730e95a0-90b8-4a71-b6a8-d46220610779,986fdfa7-0d1f-4581-980f-f56c15fe2708,dayfresh chocolate,8964000816516,1,150.0,97.0,150.0,6922c626-8f0e-463a-aa49-2c8a8df73c59,Piece,1
94bbbaa2-a5a2-4547-bdab-eee754bef1cd,730e95a0-90b8-4a71-b6a8-d46220610779,08d613ea-4400-4b70-a0c4-5b7aa2cb0b66,coke 1 ltr,5449000054227,1,170.0,135.0,170.0,719afd03-f700-4a34-ad24-e310603521cc,Piece,1
2938ce3a-d801-4e83-a3ef-b51439b5e890,730e95a0-90b8-4a71-b6a8-d46220610779,dff1cf5b-43c0-4680-8382-ae8626dc47af,lifeboy,8961014270624,1,10.0,9.0,10.0,b7a61655-08ca-49d1-8cce-7cd80df1103d,Piece,1
3ef26c6c-cd77-4461-bce7-90731da05200,730e95a0-90b8-4a71-b6a8-d46220610779,54d50e5e-c808-4bdf-ae3d-bef310784f59,EVERYDAY POCKET TISSUES,1237505540970,1,20.0,8.0,20.0,c47a9994-3f1a-4ca6-ba9d-78b4c39e02e0,Piece,1
50b65f57-e1ac-417d-ae4c-f6c8a652ca5a,e5429978-c557-4011-9a8a-3f44463e650d,3ec91c94-8be1-4717-8435-6bcd92070dc1,Feast Chocolate,8721274610406,3,100.0,86.1,300.0,b6e97872-e4be-4158-b9ca-3adb4c7c05e7,Piece,3
e88e582d-77c5-4b69-a343-c18aebd8ee89,9c312073-fd2d-4987-ab95-747d0ea3dbab,296944b9-ea79-469c-8425-f11d6e4b7eed,CAPSTAN RED,1230364618200,5,15.0,12.1,75.0,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,5
e44acbcb-37f5-44eb-9c6c-319bdcf6df8a,9c312073-fd2d-4987-ab95-747d0ea3dbab,8af4077d-37f1-441f-936d-9507cb56ca9d,candy,1232784048698,1,5.0,3.5,5.0,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,1
15a0bf89-5661-45f5-a2c2-22fe916e543a,229f65d5-ade7-4772-84ff-24d797be4f04,296944b9-ea79-469c-8425-f11d6e4b7eed,CAPSTAN RED,1230364618200,10,14.0,12.25,140.0,0ea2547b-ff52-4fd2-a713-c4c425c19caa,Half box,1
fcaed50f-7475-4239-add3-54a98af9ffc5,229f65d5-ade7-4772-84ff-24d797be4f04,8af4077d-37f1-441f-936d-9507cb56ca9d,candy,1232784048698,2,5.0,3.5,10.0,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,2
44cb9ecb-d9bc-4c38-8db3-78553038024c,d38c2fee-f8f5-4d8e-852b-634145e99bf8,0b73f4a6-add8-4f4e-a679-6cb22891f884,SOOPER,8964003594107,1,10.0,9.0,10.0,8ab1ca21-f35c-4608-9392-aa2aab76978f,Piece,1
5676d1ec-59c4-4fd7-b567-57ef5e404011,d38c2fee-f8f5-4d8e-852b-634145e99bf8,8d461728-be1b-440c-86ee-f7a31b9a6d27,Chocolatto,870572008007,1,10.0,9.31,10.0,08a6ddec-263a-4d1b-9f75-5a39630e6b76,Piece,1
1b9cad08-d34a-4950-b354-931750e0ffcf,16349ff4-84b3-4835-b0d5-4f902b24af90,8af4077d-37f1-441f-936d-9507cb56ca9d,candy,1232784048698,2,5.0,3.5,10.0,7534df49-d891-461a-8b69-7d03cb9ce755,Piece,2
0d57b292-b6eb-4013-a5ef-0442c3c3ee5f,16349ff4-84b3-4835-b0d5-4f902b24af90,296944b9-ea79-469c-8425-f11d6e4b7eed,CAPSTAN RED,1230364618200,3,15.0,12.1,45.0,a1bc6a6f-ad8f-468b-afac-44ec8574811d,Piece,3
3110c4e4-ca67-41fe-92b3-74efbe50b8e9,16349ff4-84b3-4835-b0d5-4f902b24af90,4ea8ab87-bf13-4523-b83d-509c89f52789,hockey match stick,9231012019358,1,5.0,3.0,5.0,21683564-a53b-4d8c-a0a6-4066d1367085,Piece,1
79db8397-f0ba-42ec-8ce9-88ff5c48adae,b48f79c9-952f-4216-a767-9ff255f2cabd,a887cf42-05fa-4884-bf71-2d0d34f151b7,saba soap,073982200461,1,80.0,72.0,80.0,05a3d16c-6c33-44f2-87ff-71c99621f8b0,Piece,1
22c8b8dc-a353-443d-8eb6-b079eb6aadb4,a3c4a63b-9e11-4777-a75c-949d6b5b466b,2191b979-dc6b-4487-a5db-4f4248da979b,LAYS CLASSIC,8964002345632,1,30.0,27.66,30.0,6e04bce6-7dc2-422b-aba8-ff080af9ddae,Piece,1
df04b235-c92b-461b-a011-460e048e4299,a3c4a63b-9e11-4777-a75c-949d6b5b466b,b8106d87-eb2b-4a4c-bcd9-ebd7b40708e2,lays classic,8964000090596,4,20.0,18.0,80.0,1f70884a-93dd-4a74-954a-95cc02ac4bf6,Piece,4
f350446a-e5ce-4bde-a989-e6929c5d1bc5,a3c4a63b-9e11-4777-a75c-949d6b5b466b,63f00a80-cb39-4cd7-ad56-99bead38d732,Cornetto D CHOCOLATE,8961014033458,1,140.0,122.0,140.0,a8cc5828-8eaf-4462-8806-1c915ddeb88f,Piece,1
b38db4a0-88b8-415a-9de7-73c87b334887,a3c4a63b-9e11-4777-a75c-949d6b5b466b,986fdfa7-0d1f-4581-980f-f56c15fe2708,dayfresh chocolate,8964000816516,1,150.0,97.0,150.0,6922c626-8f0e-463a-aa49-2c8a8df73c59,Piece,1
